symbol,timeframe,horizon,event_spec,event,slice_name,slice,n,mean,std,sharpe,sharpe_ann,q05,q50,q95,hit_rate
SPY,1d,1,close_above_sma:50,close>sma50,2026,unconditional,5,0.003179153796776091,0.004564236268374866,0.6965357641111017,11.057162466601943,-0.0025990449313175513,0.005947187808991838,0.00665078123862739,0.6
SPY,1d,1,close_above_sma:50,close>sma50,2026,conditional,5,0.003179153796776091,0.004564236268374866,0.6965357641111017,11.057162466601943,-0.0025990449313175513,0.005947187808991838,0.00665078123862739,0.6
SPY,1d,1,close_above_sma:200,close>sma200,2020,unconditional,15,0.0003943522163540436,0.006683521907088304,0.059003654336167846,0.936653974905108,-0.009838550169387937,0.0008985949243001112,0.010069382966083257,0.5333333333333333
SPY,1d,1,close_above_sma:200,close>sma200,2020,conditional,0,,,,,,,,
SPY,1d,1,close_above_sma:200,close>sma200,2021,unconditional,252,0.0010610142091452104,0.008209389810391605,0.12924397959543327,2.0516845707709366,-0.013057426836882047,0.0014195065829383235,0.014322497494739217,0.5833333333333334
SPY,1d,1,close_above_sma:200,close>sma200,2021,conditional,68,0.0011626776319952935,0.009092269293412975,0.12787540651018905,2.029959146563501,-0.013682890169109225,0.001874672955300194,0.015516960321864547,0.6176470588235294
SPY,1d,1,close_above_sma:200,close>sma200,2022,unconditional,251,-0.0007862970489240624,0.015283762581342892,-0.05144656263398821,-0.8166888632318453,-0.026267693724207508,-0.0021546433928814057,0.025004461079648155,0.4262948207171315
SPY,1d,1,close_above_sma:200,close>sma200,2022,conditional,38,-0.0044864699512826185,0.010842298481405815,-0.41379325232345954,-6.568764239066844,-0.01996509269577849,-0.0019591851962428852,0.010112611407383738,0.3684210526315789
SPY,1d,1,close_above_sma:200,close>sma200,2023,unconditional,250,0.0008988720893185764,0.008312054765227887,0.10814078043360106,1.7166816696704883,-0.013887535582583061,0.0007125631366277085,0.014501701100326102,0.56
SPY,1d,1,close_above_sma:200,close>sma200,2023,conditional,224,0.0004190542918347697,0.00793788251751007,0.05279169739667769,0.8380422156035108,-0.013903042296659623,0.0005454040773253954,0.013714014613414158,0.5491071428571429
SPY,1d,1,close_above_sma:200,close>sma200,2024,unconditional,252,0.0008754778219092463,0.007920820542485565,0.11052867783247619,1.7545883657130579,-0.01324259814377206,0.0010327906950720056,0.011978125766872969,0.5873015873015873
SPY,1d,1,close_above_sma:200,close>sma200,2024,conditional,252,0.0008754778219092463,0.007920820542485565,0.11052867783247619,1.7545883657130579,-0.01324259814377206,0.0010327906950720056,0.011978125766872969,0.5873015873015873
SPY,1d,1,close_above_sma:200,close>sma200,2025,unconditional,250,0.0006973349635843014,0.012270996495554154,0.05682790014950697,0.9021149479536343,-0.016502342438835194,0.001401395212205947,0.015351069794974082,0.572
SPY,1d,1,close_above_sma:200,close>sma200,2025,conditional,208,0.0005436582235145346,0.0076749443448478035,0.07083546135152013,1.1244780884438972,-0.014858392033721595,0.0013270220750062345,0.010942449441205442,0.5721153846153846
SPY,1d,1,close_above_sma:200,close>sma200,2026,unconditional,5,0.003179153796776091,0.004564236268374866,0.6965357641111017,11.057162466601943,-0.0025990449313175513,0.005947187808991838,0.00665078123862739,0.6
SPY,1d,1,close_above_sma:200,close>sma200,2026,conditional,5,0.003179153796776091,0.004564236268374866,0.6965357641111017,11.057162466601943,-0.0025990449313175513,0.005947187808991838,0.00665078123862739,0.6
SPY,1d,1,close_below_sma:20,close<sma20,2020,unconditional,15,0.0003943522163540436,0.006683521907088304,0.059003654336167846,0.936653974905108,-0.009838550169387937,0.0008985949243001112,0.010069382966083257,0.5333333333333333
SPY,1d,1,close_below_sma:20,close<sma20,2020,conditional,0,,,,,,,,
SPY,1d,1,close_below_sma:20,close<sma20,2021,unconditional,252,0.0010610142091452104,0.008209389810391605,0.12924397959543327,2.0516845707709366,-0.013057426836882047,0.0014195065829383235,0.014322497494739217,0.5833333333333334
SPY,1d,1,close_below_sma:20,close<sma20,2021,conditional,60,0.0024831199249280805,0.0118133872538253,0.21019542249611942,3.336748887893301,-0.01948569783205864,0.003876852040615608,0.01779090135940997,0.5833333333333334
SPY,1d,1,close_below_sma:20,close<sma20,2022,unconditional,251,-0.0007862970489240624,0.015283762581342892,-0.05144656263398821,-0.8166888632318453,-0.026267693724207508,-0.0021546433928814057,0.025004461079648155,0.4262948207171315
SPY,1d,1,close_below_sma:20,close<sma20,2022,conditional,148,-0.0001210289752854565,0.01633413814484365,-0.007409572161826173,-0.11762331156947574,-0.028983436460089475,-0.0023737421979921347,0.02554381560843414,0.4391891891891892
SPY,1d,1,close_below_sma:20,close<sma20,2023,unconditional,250,0.0008988720893185764,0.008312054765227887,0.10814078043360106,1.7166816696704883,-0.013887535582583061,0.0007125631366277085,0.014501701100326102,0.56
SPY,1d,1,close_below_sma:20,close<sma20,2023,conditional,80,0.0005557295519028879,0.010122649787203527,0.05489961260987309,0.8715043322370591,-0.015334779355833338,0.0003790595367022531,0.01759357989969574,0.5125
SPY,1d,1,close_below_sma:20,close<sma20,2024,unconditional,252,0.0008754778219092463,0.007920820542485565,0.11052867783247619,1.7545883657130579,-0.01324259814377206,0.0010327906950720056,0.011978125766872969,0.5873015873015873
SPY,1d,1,close_below_sma:20,close<sma20,2024,conditional,52,0.002550764849783197,0.010781873397205962,0.2365790021652645,3.7555752308946073,-0.015362081775178699,0.004288150051756978,0.016340603217619064,0.5961538461538461
SPY,1d,1,close_below_sma:20,close<sma20,2025,unconditional,250,0.0006973349635843014,0.012270996495554154,0.05682790014950697,0.9021149479536343,-0.016502342438835194,0.001401395212205947,0.015351069794974082,0.572
SPY,1d,1,close_below_sma:20,close<sma20,2025,conditional,71,0.001661893694219375,0.019405819230305373,0.08563893513055378,1.3594759493990285,-0.02301537423063954,0.0028245052646633795,0.019422849740635906,0.6056338028169014
SPY,1d,1,close_below_sma:20,close<sma20,2026,unconditional,5,0.003179153796776091,0.004564236268374866,0.6965357641111017,11.057162466601943,-0.0025990449313175513,0.005947187808991838,0.00665078123862739,0.6
SPY,1d,1,close_below_sma:20,close<sma20,2026,conditional,1,0.006660128518523933,,,,0.006660128518523933,0.006660128518523933,0.006660128518523933,1.0
SPY,1d,1,close_below_sma:50,close<sma50,2020,unconditional,15,0.0003943522163540436,0.006683521907088304,0.059003654336167846,0.936653974905108,-0.009838550169387937,0.0008985949243001112,0.010069382966083257,0.5333333333333333
SPY,1d,1,close_below_sma:50,close<sma50,2020,conditional,0,,,,,,,,
SPY,1d,1,close_below_sma:50,close<sma50,2021,unconditional,252,0.0010610142091452104,0.008209389810391605,0.12924397959543327,2.0516845707709366,-0.013057426836882047,0.0014195065829383235,0.014322497494739217,0.5833333333333334
SPY,1d,1,close_below_sma:50,close<sma50,2021,conditional,22,0.0035494031300116694,0.011587585794840493,0.30631083927698577,4.862533827662281,-0.016485312192497874,0.0058859516271473344,0.01771210255327349,0.6363636363636364
SPY,1d,1,close_below_sma:50,close<sma50,2022,unconditional,251,-0.0007862970489240624,0.015283762581342892,-0.05144656263398821,-0.8166888632318453,-0.026267693724207508,-0.0021546433928814057,0.025004461079648155,0.4262948207171315
SPY,1d,1,close_below_sma:50,close<sma50,2022,conditional,165,-2.0503826216575624e-05,0.016581445677120835,-0.001236552386072519,-0.01962966057990849,-0.028747432308813048,-0.0025088038299537763,0.025912497396070218,0.4484848484848485
SPY,1d,1,close_below_sma:50,close<sma50,2023,unconditional,250,0.0008988720893185764,0.008312054765227887,0.10814078043360106,1.7166816696704883,-0.013887535582583061,0.0007125631366277085,0.014501701100326102,0.56
SPY,1d,1,close_below_sma:50,close<sma50,2023,conditional,74,0.0012140283809090916,0.009614940632227018,0.1262647817959431,2.0043912718674055,-0.014521088386277053,0.0013360355425600101,0.016885322736103707,0.5540540540540541
SPY,1d,1,close_below_sma:50,close<sma50,2024,unconditional,252,0.0008754778219092463,0.007920820542485565,0.11052867783247619,1.7545883657130579,-0.01324259814377206,0.0010327906950720056,0.011978125766872969,0.5873015873015873
SPY,1d,1,close_below_sma:50,close<sma50,2024,conditional,36,0.0027811233488399317,0.010744882319117433,0.2588323693309997,4.1088364830206805,-0.016535565594074625,0.003948599051611934,0.01661933466668125,0.5833333333333334
SPY,1d,1,close_below_sma:50,close<sma50,2025,unconditional,250,0.0006973349635843014,0.012270996495554154,0.05682790014950697,0.9021149479536343,-0.016502342438835194,0.001401395212205947,0.015351069794974082,0.572
SPY,1d,1,close_below_sma:50,close<sma50,2025,conditional,63,2.1524584933447635e-05,0.021179399157459262,0.0010162981854877975,0.01613323354012143,-0.026352353386446113,0.0014610196558109134,0.02040917913894362,0.5873015873015873
SPY,1d,1,close_below_sma:50,close<sma50,2026,unconditional,5,0.003179153796776091,0.004564236268374866,0.6965357641111017,11.057162466601943,-0.0025990449313175513,0.005947187808991838,0.00665078123862739,0.6
SPY,1d,1,close_below_sma:50,close<sma50,2026,conditional,0,,,,,,,,
SPY,1d,1,close_above_sma:20&close_above_sma:50,(close>sma20 AND close>sma50),2020,unconditional,15,0.0003943522163540436,0.006683521907088304,0.059003654336167846,0.936653974905108,-0.009838550169387937,0.0008985949243001112,0.010069382966083257,0.5333333333333333
SPY,1d,1,close_above_sma:20&close_above_sma:50,(close>sma20 AND close>sma50),2020,conditional,0,,,,,,,,
SPY,1d,1,close_above_sma:20&close_above_sma:50,(close>sma20 AND close>sma50),2021,unconditional,252,0.0010610142091452104,0.008209389810391605,0.12924397959543327,2.0516845707709366,-0.013057426836882047,0.0014195065829383235,0.014322497494739217,0.5833333333333334
SPY,1d,1,close_above_sma:20&close_above_sma:50,(close>sma20 AND close>sma50),2021,conditional,161,0.0004928578400186944,0.006545302205290947,0.07529947809289675,1.195342157320566,-0.009133078568510089,0.0012439780155157898,0.010287971340651403,0.577639751552795
SPY,1d,1,close_above_sma:20&close_above_sma:50,(close>sma20 AND close>sma50),2022,unconditional,251,-0.0007862970489240624,0.015283762581342892,-0.05144656263398821,-0.8166888632318453,-0.026267693724207508,-0.0021546433928814057,0.025004461079648155,0.4262948207171315
SPY,1d,1,close_above_sma:20&close_above_sma:50,(close>sma20 AND close>sma50),2022,conditional,70,-0.0023678750919803996,0.012957496258360767,-0.1827417152794884,-2.9009347967213914,-0.022824045076474262,-0.0011573102257971257,0.015396165032592267,0.4
SPY,1d,1,close_above_sma:20&close_above_sma:50,(close>sma20 AND close>sma50),2023,unconditional,250,0.0008988720893185764,0.008312054765227887,0.10814078043360106,1.7166816696704883,-0.013887535582583061,0.0007125631366277085,0.014501701100326102,0.56
SPY,1d,1,close_above_sma:20&close_above_sma:50,(close>sma20 AND close>sma50),2023,conditional,150,0.0010184247840498094,0.007125518028722947,0.1429264202187885,2.26888658207777,-0.011231823865982366,0.0010082803129691786,0.013190844373375562,0.5866666666666667
SPY,1d,1,close_above_sma:20&close_above_sma:50,(close>sma20 AND close>sma50),2024,unconditional,252,0.0008754778219092463,0.007920820542485565,0.11052867783247619,1.7545883657130579,-0.01324259814377206,0.0010327906950720056,0.011978125766872969,0.5873015873015873
SPY,1d,1,close_above_sma:20&close_above_sma:50,(close>sma20 AND close>sma50),2024,conditional,196,0.00037346996683929783,0.006788016854548981,0.05501900994677369,0.8733997062009135,-0.010141443243827875,0.0007571092185306716,0.009903076013208612,0.5816326530612245
SPY,1d,1,close_above_sma:20&close_above_sma:50,(close>sma20 AND close>sma50),2025,unconditional,250,0.0006973349635843014,0.012270996495554154,0.05682790014950697,0.9021149479536343,-0.016502342438835194,0.001401395212205947,0.015351069794974082,0.572
SPY,1d,1,close_above_sma:20&close_above_sma:50,(close>sma20 AND close>sma50),2025,conditional,169,0.0005067923468258706,0.006982551311626852,0.07257982422298791,1.1521689905688468,-0.011001397021035753,0.0007605191369759456,0.009369977165858587,0.5502958579881657
SPY,1d,1,close_above_sma:20&close_above_sma:50,(close>sma20 AND close>sma50),2026,unconditional,5,0.003179153796776091,0.004564236268374866,0.6965357641111017,11.057162466601943,-0.0025990449313175513,0.005947187808991838,0.00665078123862739,0.6
SPY,1d,1,close_above_sma:20&close_above_sma:50,(close>sma20 AND close>sma50),2026,conditional,4,0.00230891011633913,0.0047673378171115156,0.4843185452584681,7.688318556542924,-0.0027551407979807653,0.0029228383721428552,0.00651346147253381,0.5
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2020,unconditional,15,0.0003943522163540436,0.006683521907088304,0.059003654336167846,0.936653974905108,-0.009838550169387937,0.0008985949243001112,0.010069382966083257,0.5333333333333333
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2020,conditional,0,,,,,,,,
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2021,unconditional,252,0.0010610142091452104,0.008209389810391605,0.12924397959543327,2.0516845707709366,-0.013057426836882047,0.0014195065829383235,0.014322497494739217,0.5833333333333334
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2021,conditional,52,0.00073026645257178,0.008368062464182927,0.08726828410966989,1.3853410625850977,-0.012456912051815821,0.001523100317048276,0.013115094108289019,0.6153846153846154
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2022,unconditional,251,-0.0007862970489240624,0.015283762581342892,-0.05144656263398821,-0.8166888632318453,-0.026267693724207508,-0.0021546433928814057,0.025004461079648155,0.4262948207171315
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2022,conditional,20,-0.003968244399968385,0.009203884847984801,-0.43114885350149024,-6.844275866493378,-0.01804988304065398,-0.001913844755122962,0.008756845703503527,0.3
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2023,unconditional,250,0.0008988720893185764,0.008312054765227887,0.10814078043360106,1.7166816696704883,-0.013887535582583061,0.0007125631366277085,0.014501701100326102,0.56
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2023,conditional,171,0.0006432344931945167,0.007704763625483657,0.08348529876594864,1.325288031987766,-0.013157808022167261,0.0006153575667005029,0.01394237807925891,0.5555555555555556
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2024,unconditional,252,0.0008754778219092463,0.007920820542485565,0.11052867783247619,1.7545883657130579,-0.01324259814377206,0.0010327906950720056,0.011978125766872969,0.5873015873015873
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2024,conditional,216,0.0005578702340874654,0.0073307981062699715,0.07609952231672068,1.208042465645117,-0.01259826177443707,0.0009293722713006325,0.010658297856486476,0.5879629629629629
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2025,unconditional,250,0.0006973349635843014,0.012270996495554154,0.05682790014950697,0.9021149479536343,-0.016502342438835194,0.001401395212205947,0.015351069794974082,0.572
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2025,conditional,180,0.0007182206257603266,0.006779945916708264,0.10593309070362472,1.6816356816854359,-0.01101240671495845,0.0011229131964287653,0.01040836910066569,0.5666666666666667
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2026,unconditional,5,0.003179153796776091,0.004564236268374866,0.6965357641111017,11.057162466601943,-0.0025990449313175513,0.005947187808991838,0.00665078123862739,0.6
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2026,conditional,5,0.003179153796776091,0.004564236268374866,0.6965357641111017,11.057162466601943,-0.0025990449313175513,0.005947187808991838,0.00665078123862739,0.6
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2020,unconditional,15,0.0003943522163540436,0.006683521907088304,0.059003654336167846,0.936653974905108,-0.009838550169387937,0.0008985949243001112,0.010069382966083257,0.5333333333333333
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2020,conditional,15,0.0003943522163540436,0.006683521907088304,0.059003654336167846,0.936653974905108,-0.009838550169387937,0.0008985949243001112,0.010069382966083257,0.5333333333333333
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2021,unconditional,252,0.0010610142091452104,0.008209389810391605,0.12924397959543327,2.0516845707709366,-0.013057426836882047,0.0014195065829383235,0.014322497494739217,0.5833333333333334
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2021,conditional,64,0.0028501288680751937,0.01156092445228841,0.2465312250622855,3.9135618715614093,-0.019040091003052404,0.005485855993506039,0.01761826291060086,0.609375
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2022,unconditional,251,-0.0007862970489240624,0.015283762581342892,-0.05144656263398821,-0.8166888632318453,-0.026267693724207508,-0.0021546433928814057,0.025004461079648155,0.4262948207171315
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2022,conditional,148,-0.0001210289752854565,0.01633413814484365,-0.007409572161826173,-0.11762331156947574,-0.028983436460089475,-0.0023737421979921347,0.02554381560843414,0.4391891891891892
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2023,unconditional,250,0.0008988720893185764,0.008312054765227887,0.10814078043360106,1.7166816696704883,-0.013887535582583061,0.0007125631366277085,0.014501701100326102,0.56
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2023,conditional,80,0.0005557295519028879,0.010122649787203527,0.05489961260987309,0.8715043322370591,-0.015334779355833338,0.0003790595367022531,0.01759357989969574,0.5125
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2024,unconditional,252,0.0008754778219092463,0.007920820542485565,0.11052867783247619,1.7545883657130579,-0.01324259814377206,0.0010327906950720056,0.011978125766872969,0.5873015873015873
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2024,conditional,52,0.002550764849783197,0.010781873397205962,0.2365790021652645,3.7555752308946073,-0.015362081775178699,0.004288150051756978,0.016340603217619064,0.5961538461538461
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2025,unconditional,250,0.0006973349635843014,0.012270996495554154,0.05682790014950697,0.9021149479536343,-0.016502342438835194,0.001401395212205947,0.015351069794974082,0.572
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2025,conditional,71,0.001661893694219375,0.019405819230305373,0.08563893513055378,1.3594759493990285,-0.02301537423063954,0.0028245052646633795,0.019422849740635906,0.6056338028169014
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2026,unconditional,5,0.003179153796776091,0.004564236268374866,0.6965357641111017,11.057162466601943,-0.0025990449313175513,0.005947187808991838,0.00665078123862739,0.6
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2026,conditional,1,0.006660128518523933,,,,0.006660128518523933,0.006660128518523933,0.006660128518523933,1.0
