symbol,timeframe,horizon,event_spec,event,slice_name,slice,n,mean,std,sharpe,q05,q50,q95,hit_rate
SPY,1d,1,close_above_sma:200,close>sma200,2022-06-13→2023-06-13,conditional,97,0.0003053607764096893,0.009039076903091378,0.03378229654238869,-0.015805171607442724,0.0003748125937033109,0.014539299381807468,0.5257731958762887
SPY,1d,1,close_above_sma:200,close>sma200,2022-09-13→2023-09-13,unconditional,252,0.0006001489407295798,0.011037248284990451,0.054374870006840575,-0.01612180788048646,7.684876163704946e-05,0.0182308345188877,0.5
SPY,1d,1,close_above_sma:200,close>sma200,2022-09-13→2023-09-13,conditional,160,0.0003792362803449266,0.00814306549112873,0.04657168492112419,-0.013981690958905812,0.00037787341746498004,0.0141126326667591,0.53125
SPY,1d,1,close_above_sma:200,close>sma200,2022-12-12→2023-12-12,unconditional,252,0.0006921942357077831,0.008664231710548389,0.07989101155559605,-0.014386938544641681,0.0006008876157024279,0.014622819790176576,0.5436507936507936
SPY,1d,1,close_above_sma:200,close>sma200,2022-12-12→2023-12-12,conditional,212,0.0004201856683564368,0.00802692838356407,0.052347006012512645,-0.014109403723831697,0.0004928608572952742,0.013927153415052037,0.5424528301886793
SPY,1d,1,close_above_sma:200,close>sma200,2023-03-15→2024-03-14,unconditional,252,0.0010997446030646763,0.007584624191122498,0.1449965845838326,-0.013352522102079245,0.0007546540397972423,0.013511036416678017,0.5674603174603174
SPY,1d,1,close_above_sma:200,close>sma200,2023-03-15→2024-03-14,conditional,241,0.0008709858593328601,0.0074348090072636356,0.11714972886081232,-0.013386066321874113,0.0006896551724138167,0.013130492202976685,0.5601659751037344
SPY,1d,1,close_above_sma:200,close>sma200,2023-06-14→2024-06-13,unconditional,252,0.0008845351423845678,0.007170345274596042,0.12336018817927845,-0.012886761230654947,0.0007738747908997423,0.01191693961559258,0.5674603174603174
SPY,1d,1,close_above_sma:200,close>sma200,2023-06-14→2024-06-13,conditional,244,0.0007604056307286806,0.007048854487721704,0.10787648291693636,-0.013205536212969887,0.000715617189171569,0.011871869589726525,0.5655737704918032
SPY,1d,1,close_above_sma:200,close>sma200,2023-09-14→2024-09-13,unconditional,252,0.0009172555275265749,0.008029325979941503,0.11423817264587599,-0.01393104264009265,0.0011010184172566273,0.01238851134275606,0.5873015873015873
SPY,1d,1,close_above_sma:200,close>sma200,2023-09-14→2024-09-13,conditional,244,0.0007941988153835404,0.007948634854827963,0.09991637933917015,-0.013996592275004216,0.0010958518091720437,0.012308285266377847,0.5860655737704918
SPY,1d,1,close_above_sma:200,close>sma200,2023-12-13→2024-12-12,unconditional,252,0.0010222889049865222,0.007657493537713797,0.13350176529064814,-0.01324259814377206,0.0011106399623194152,0.011978125766872969,0.5992063492063492
SPY,1d,1,close_above_sma:200,close>sma200,2023-12-13→2024-12-12,conditional,252,0.0010222889049865222,0.007657493537713797,0.13350176529064814,-0.01324259814377206,0.0011106399623194152,0.011978125766872969,0.5992063492063492
SPY,1d,1,close_above_sma:200,close>sma200,2024-03-15→2025-03-18,unconditional,252,0.000459469834283942,0.008574243980975525,0.05358721250566354,-0.015525662118189525,0.0011106399623194152,0.011978125766872969,0.5873015873015873
SPY,1d,1,close_above_sma:200,close>sma200,2024-03-15→2025-03-18,conditional,245,0.0004231577637254374,0.008460549985776226,0.05001539668660372,-0.015726505772942056,0.0011034322550669273,0.011881457529992544,0.5877551020408164
SPY,1d,1,close_above_sma:200,close>sma200,2024-06-14→2025-06-17,unconditional,252,0.00046250903919121315,0.012869630225271303,0.03593802083629509,-0.018141444902111153,0.0012009986830853192,0.016724153353827,0.5793650793650794
SPY,1d,1,close_above_sma:200,close>sma200,2024-06-14→2025-06-17,conditional,210,0.0002633307022434932,0.008818003509134871,0.029862848429431894,-0.01684149514242949,0.0011239047025229931,0.011690301962344425,0.580952380952381
SPY,1d,1,close_above_sma:200,close>sma200,2024-09-16→2025-09-17,unconditional,252,0.000719649361636917,0.012254493894961872,0.05872534335610406,-0.01659754412998838,0.0009270831782050015,0.01541920064978831,0.5674603174603174
SPY,1d,1,close_above_sma:200,close>sma200,2024-09-16→2025-09-17,conditional,210,0.0005718990891783377,0.007700925024532312,0.07426368746046452,-0.013543872181194547,0.0008309054943149707,0.010912509798563492,0.5666666666666667
SPY,1d,1,close_above_sma:200,close>sma200,2024-12-13→2025-12-16,unconditional,252,0.0004945570375851457,0.012422277470048045,0.039812106819993046,-0.01670955623089166,0.0011229131964287653,0.015349801395143914,0.5634920634920635
SPY,1d,1,close_above_sma:200,close>sma200,2024-12-13→2025-12-16,conditional,210,0.0003017883003162123,0.008011505392818969,0.03766936243801536,-0.015256120444484522,0.0010392634160071301,0.01108452628388905,0.5619047619047619
SPY,1d,1,close_below_sma:20,close<sma20,2020-12-10→2021-12-09,unconditional,252,0.0010232679893676826,0.008008832821213833,0.12776743031234783,-0.013057426836882047,0.001459515639184561,0.014202023983987865,0.5873015873015873
SPY,1d,1,close_below_sma:20,close<sma20,2020-12-10→2021-12-09,conditional,57,0.002214677421162456,0.011689125852363088,0.1894647597377638,-0.01956999752711508,0.00359762003597619,0.017135821172429504,0.5789473684210527
SPY,1d,1,close_below_sma:20,close<sma20,2021-03-15→2022-03-11,unconditional,252,0.00024278568217144168,0.009158399834220062,0.026509618117379074,-0.01715835673127239,0.0006898804668861169,0.015169388885885867,0.5357142857142857
SPY,1d,1,close_below_sma:20,close<sma20,2021-03-15→2022-03-11,conditional,86,0.0007929275541209909,0.012108974657234872,0.06548263387827245,-0.019027865675644767,-0.0008790664443527052,0.018299925162735486,0.4883720930232558
SPY,1d,1,close_below_sma:20,close<sma20,2021-06-14→2022-06-10,unconditional,252,-0.00042620455476596343,0.012061904663595701,-0.035334764007238485,-0.020696127756523935,0.0005347701427730334,0.018860077198131518,0.5238095238095238
SPY,1d,1,close_below_sma:20,close<sma20,2021-06-14→2022-06-10,conditional,113,-0.0004545264791277358,0.015276010395201876,-0.029754266157772484,-0.029189025531180503,-0.0009394081728510972,0.02210808419508541,0.48672566371681414
SPY,1d,1,close_below_sma:20,close<sma20,2021-09-13→2022-09-12,unconditional,252,-0.0004125145222287246,0.013675609095432405,-0.03016425223550026,-0.023630036341451062,-0.0003136907589413318,0.021447889603717428,0.49206349206349204
SPY,1d,1,close_below_sma:20,close<sma20,2021-09-13→2022-09-12,conditional,138,-9.318684843211878e-05,0.01509558453223051,-0.006173119578983906,-0.029068144438680533,-0.000994267234534718,0.022434287511828098,0.47101449275362317
SPY,1d,1,close_below_sma:20,close<sma20,2021-12-10→2022-12-09,unconditional,252,-0.0005414164817414012,0.0151917331158237,-0.035638888441073394,-0.02615054673813856,-0.0017094018623388108,0.02498755082178999,0.43253968253968256
SPY,1d,1,close_below_sma:20,close<sma20,2021-12-10→2022-12-09,conditional,140,0.00019320882726958167,0.016657931259541275,0.011598608750346245,-0.029019792001680544,-0.0019838191502493108,0.025731655404348384,0.45
SPY,1d,1,close_below_sma:20,close<sma20,2022-03-14→2023-03-14,unconditional,252,-0.00016356932763082643,0.014813372682416337,-0.011042004487268811,-0.02474723163492761,-0.001058615303430599,0.02441290802097037,0.45634920634920634
SPY,1d,1,close_below_sma:20,close<sma20,2022-03-14→2023-03-14,conditional,130,-6.751496727323601e-05,0.01659576827161295,-0.004068203783534403,-0.028979956653492022,-0.001563222209987114,0.025500063107680614,0.46153846153846156
SPY,1d,1,close_below_sma:20,close<sma20,2022-06-13→2023-06-13,unconditional,252,0.0006894284868466131,0.012723524379922174,0.05418533939656979,-0.018196496296556303,-0.0006212437924861258,0.02187167475715406,0.4801587301587302
SPY,1d,1,close_below_sma:20,close<sma20,2022-06-13→2023-06-13,conditional,108,0.0015735906045914318,0.014473986708999595,0.10871853320225927,-0.019497016668769435,-0.001401669012597917,0.02551376436507687,0.48148148148148145
SPY,1d,1,close_below_sma:20,close<sma20,2022-09-13→2023-09-13,unconditional,252,0.0006001489407295798,0.011037248284990451,0.054374870006840575,-0.01612180788048646,7.684876163704946e-05,0.0182308345188877,0.5
SPY,1d,1,close_below_sma:20,close<sma20,2022-09-13→2023-09-13,conditional,96,0.0008727844508672108,0.013822218958983024,0.06314358450384629,-0.017695324826848963,-0.001563222209987114,0.02465033952685286,0.46875
SPY,1d,1,close_below_sma:20,close<sma20,2022-12-12→2023-12-12,unconditional,252,0.0006921942357077831,0.008664231710548389,0.07989101155559605,-0.014386938544641681,0.0006008876157024279,0.014622819790176576,0.5436507936507936
SPY,1d,1,close_below_sma:20,close<sma20,2022-12-12→2023-12-12,conditional,91,0.0002444771701282076,0.010237908133882303,0.02387960186115674,-0.015389477737628887,-0.00037677200584007586,0.017772765131270796,0.4945054945054945
SPY,1d,1,close_below_sma:20,close<sma20,2023-03-15→2024-03-14,unconditional,252,0.0010997446030646763,0.007584624191122498,0.1449965845838326,-0.013352522102079245,0.0007546540397972423,0.013511036416678017,0.5674603174603174
SPY,1d,1,close_below_sma:20,close<sma20,2023-03-15→2024-03-14,conditional,63,0.0014905308328046934,0.009455500065350052,0.15763638332220903,-0.014302842889273304,0.0005864176647043529,0.017236168868544618,0.5555555555555556
SPY,1d,1,close_below_sma:20,close<sma20,2023-06-14→2024-06-13,unconditional,252,0.0008845351423845678,0.007170345274596042,0.12336018817927845,-0.012886761230654947,0.0007738747908997423,0.01191693961559258,0.5674603174603174
SPY,1d,1,close_below_sma:20,close<sma20,2023-06-14→2024-06-13,conditional,67,0.0006664128876953925,0.008706265734892395,0.07654405550988262,-0.013842301265669854,0.00035894559730786924,0.012263446471460047,0.5074626865671642
SPY,1d,1,close_below_sma:20,close<sma20,2023-09-14→2024-09-13,unconditional,252,0.0009172555275265749,0.008029325979941503,0.11423817264587599,-0.01393104264009265,0.0011010184172566273,0.01238851134275606,0.5873015873015873
SPY,1d,1,close_below_sma:20,close<sma20,2023-09-14→2024-09-13,conditional,68,0.0011303043696996192,0.0104640394402598,0.10801797681981558,-0.01588537257119827,0.0009786941941767324,0.01556207876705192,0.5588235294117647
SPY,1d,1,close_below_sma:20,close<sma20,2023-12-13→2024-12-12,unconditional,252,0.0010222889049865222,0.007657493537713797,0.13350176529064814,-0.01324259814377206,0.0011106399623194152,0.011978125766872969,0.5992063492063492
SPY,1d,1,close_below_sma:20,close<sma20,2023-12-13→2024-12-12,conditional,45,0.002771862734262699,0.011218938103098342,0.24706997300370095,-0.016296285309388647,0.004355703592540339,0.01640748485100305,0.6222222222222222
SPY,1d,1,close_below_sma:20,close<sma20,2024-03-15→2025-03-18,unconditional,252,0.000459469834283942,0.008574243980975525,0.05358721250566354,-0.015525662118189525,0.0011106399623194152,0.011978125766872969,0.5873015873015873
SPY,1d,1,close_below_sma:20,close<sma20,2024-03-15→2025-03-18,conditional,75,0.0009029069174093251,0.011606092481749824,0.07779594371052227,-0.017589312866898178,0.0014610196558109134,0.016968973446881103,0.56
SPY,1d,1,close_below_sma:20,close<sma20,2024-06-14→2025-06-17,unconditional,252,0.00046250903919121315,0.012869630225271303,0.03593802083629509,-0.018141444902111153,0.0012009986830853192,0.016724153353827,0.5793650793650794
SPY,1d,1,close_below_sma:20,close<sma20,2024-06-14→2025-06-17,conditional,79,0.0008922686914675968,0.019270856155997544,0.046301455640822775,-0.024086029762639325,0.0014267777650953661,0.021255732946082573,0.5569620253164557
SPY,1d,1,close_below_sma:20,close<sma20,2024-09-16→2025-09-17,unconditional,252,0.000719649361636917,0.012254493894961872,0.05872534335610406,-0.01659754412998838,0.0009270831782050015,0.01541920064978831,0.5674603174603174
SPY,1d,1,close_below_sma:20,close<sma20,2024-09-16→2025-09-17,conditional,64,0.0014592637872876853,0.020331815847061424,0.07177242791615163,-0.023566529785956296,0.001505716980483407,0.02098992598787428,0.5625
SPY,1d,1,close_below_sma:20,close<sma20,2024-12-13→2025-12-16,unconditional,252,0.0004945570375851457,0.012422277470048045,0.039812106819993046,-0.01670955623089166,0.0011229131964287653,0.015349801395143914,0.5634920634920635
SPY,1d,1,close_below_sma:20,close<sma20,2024-12-13→2025-12-16,conditional,75,0.0014723402212810299,0.0189880032788111,0.07754055019171126,-0.022700428199029964,0.0015504143051559005,0.01892968504148204,0.5733333333333334
SPY,1d,1,close_below_sma:50,close<sma50,2020-12-10→2021-12-09,unconditional,252,0.0010232679893676826,0.008008832821213833,0.12776743031234783,-0.013057426836882047,0.001459515639184561,0.014202023983987865,0.5873015873015873
SPY,1d,1,close_below_sma:50,close<sma50,2020-12-10→2021-12-09,conditional,21,0.0028727545945546155,0.011419690973228784,0.2515615003321213,-0.016674218396012574,0.004156084045255026,0.016820625947883583,0.6190476190476191
